"TIME","U2(IN+)"
0.1889715644,0.142382
0.1890474957,0.139787
0.1891993582,0.134255
0.1894275004,0.12512
0.1894275014,0.125199
0.1894275034,0.125261
0.1894275154,0.125285
0.1894276088,0.125193
0.1894278083,0.125145
0.1894284124,0.125084
0.1894493738,0.124194
0.1895142868,0.121397
0.1896008374,0.117554
0.1897739386,0.109495
0.1899596004,0.10033
0.1899596014,0.100265
0.1899596034,0.100216
0.1899596154,0.100198
0.1899597139,0.100265
0.1899599291,0.100285
0.1899606252,0.100279
0.1899859968,0.0989863
0.1900645671,0.0949274
0.1901693274,0.0893859
0.1903788481,0.0778904
0.1904917004,0.071491
0.1904917014,0.0715359
0.1904917034,0.0715713
0.1904917154,0.0715844
0.1904918235,0.0715236
0.1904920644,0.0714881
0.1904929353,0.0714181
0.1905094228,0.0704739
0.1905621829,0.0674273
0.1906325297,0.0633234
0.1907732234,0.0549838
0.1910238004,0.0397586
0.1910238014,0.0397328
0.1910238034,0.0397131
0.1910238154,0.0397053
0.1910238634,0.0397176
0.1910239274,0.0397294
0.1910242453,0.0397238
0.191025517,0.0396549
0.1910780796,0.0364083
0.1911323378,0.0330439
0.1912408542,0.0262741
0.1914578871,0.0126108
0.1915559004,0.00640581
0.1915559014,0.00640977
0.1915559034,0.00641283
0.1915559154,0.0064133
0.1915560274,0.0064012
0.1915564114,0.00637429
0.1915579474,0.00627571
0.1915722834,0.00536743
0.1916214354,0.002251
0.1916869714,-0.0019056
0.1918180434,-0.0102139
0.1920801874,-0.0267403
0.1920880004,-0.0272298
0.1920880014,-0.0272122
0.1920880034,-0.027199
0.1920880154,-0.0271949
0.1920880634,-0.0272083
0.1920881274,-0.0272231
0.1920885114,-0.027258
0.1920900474,-0.0273594
0.1921207674,-0.0292799
0.1921535354,-0.0313257
0.1922190714,-0.035403
0.1923501434,-0.0434914
0.1926122874,-0.059335
0.1926201004,-0.0597992
0.1926201014,-0.0598369
0.1926201034,-0.0598667
0.1926201154,-0.059879
0.1926202274,-0.059839
0.1926204861,-0.0598361
0.1926214745,-0.0598785
0.1926407786,-0.0610253
0.1927025518,-0.0646657
0.1927849161,-0.0694652
0.1929496448,-0.0788605
0.1931522004,-0.0899963
0.1931522014,-0.0899379
0.1931522034,-0.0898939
0.1931522154,-0.0898786
0.1931523168,-0.0899503
0.19315254,-0.08999
0.1931532872,-0.090056
0.1931811704,-0.0915479
0.1932099531,-0.0930788
0.1932675184,-0.0961076
0.1933826491,-0.102029
0.1936129104,-0.113288
0.1936843004,-0.11661
0.1936843014,-0.116683
0.1936843034,-0.116742
0.1936843154,-0.116765
0.1936844104,-0.116686
0.1936846145,-0.116659
0.1936852454,-0.116654
0.1937074842,-0.117671
0.1937763528,-0.12077
0.1938681776,-0.124775
0.1940518272,-0.132334
0.1942164004,-0.138573
0.1942164014,-0.138483
0.1942164034,-0.138415
0.1942164154,-0.138391
0.1942165064,-0.13849
0.1942166952,-0.13854
0.1942172526,-0.1386
0.194236405,-0.139296
0.1942957158,-0.141392
0.1943747968,-0.144077
0.1945329589,-0.149063
0.1947485004,-0.155005
0.1947485014,-0.155102
0.1947485034,-0.155179
0.1947485154,-0.15521
0.1947486042,-0.155106
0.1947487805,-0.155063
0.1947492868,-0.155031
0.1947829689,-0.155861
0.1948170184,-0.156682
0.1948851175,-0.158246
0.1950213156,-0.161061
0.1952806004,-0.165246
0.1952806014,-0.165139
0.1952806034,-0.165058
0.1952806154,-0.165028
0.1952807028,-0.165141
0.1952808731,-0.165193
0.195281355,-0.165247
0.1952829363,-0.165281
0.1953118734,-0.165645
0.1953425567,-0.166014
0.1954039234,-0.166687
0.1955266567,-0.167765
0.1957721234,-0.168846
0.1958127004,-0.168886
0.1958127014,-0.168992
0.1958127034,-0.169076
0.1958127154,-0.169108
0.1958128025,-0.168995
0.1958129702,-0.168944
0.1958134424,-0.168896
0.1958149887,-0.168883
0.1958428172,-0.16889
0.1958722863,-0.168873
0.1959312246,-0.168777
0.1960491011,-0.168337
0.1962848541,-0.166464
0.1963448004,-0.165778
0.1963448014,-0.165671
0.1963448034,-0.165589
0.1963448154,-0.16556
0.1963449027,-0.16567
0.1963450727,-0.165719
0.1963455534,-0.16576
0.1963471302,-0.165754
0.1963759183,-0.165389
0.1964064388,-0.164985
0.1964674797,-0.164113
0.1965895615,-0.162108
0.1968337251,-0.157077
0.1968769004,-0.156049
0.1968769014,-0.156147
0.1968769034,-0.156224
0.1968769154,-0.156254
0.1968770041,-0.156146
0.1968771796,-0.156094
0.1968776832,-0.156037
0.1969109936,-0.155207
0.196944647,-0.154352
0.1970119539,-0.152566
0.1971465677,-0.148703
0.1974090004,-0.140086
0.1974090014,-0.139995
0.1974090034,-0.139927
0.1974090154,-0.139901
0.1974091062,-0.139995
0.1974092938,-0.140032
0.1974098461,-0.140052
0.1974288081,-0.139379
0.1974875291,-0.137239
0.1975658239,-0.13428
0.1977224134,-0.128017
0.1979411004,-0.118532
0.1979411014,-0.118606
0.1979411034,-0.118665
0.1979411154,-0.118688
0.1979412101,-0.1186
0.1979414131,-0.118553
0.1979420376,-0.118491
0.197963972,-0.117493
0.1980318978,-0.114355
0.1981224656,-0.110056
0.1983036013,-0.101079
0.1984732004,-0.0922499
0.1984732014,-0.0921899
0.1984732034,-0.0921446
0.1984732154,-0.0921276
0.1984733161,-0.0921899
0.1984735374,-0.0922066
0.1984742726,-0.0921939
0.1985015589,-0.090736
0.1985297254,-0.0892221
0.1985860585,-0.0861646
0.1986987245,-0.0799352
0.1989240567,-0.067059
0.1990053004,-0.062294
0.1990053014,-0.0623331
0.1990053034,-0.062364
0.1990053154,-0.0623753
0.1990054274,-0.0623201
0.1990056808,-0.0622864
0.199006641,-0.0622125
0.1990253061,-0.0611116
0.1990850346,-0.0575613
0.1991646726,-0.0527829
0.1993239485,-0.0430897
0.1995374004,-0.0298658
0.1995374014,-0.0298463
0.1995374034,-0.0298315
0.1995374154,-0.0298255
0.1995374634,-0.029834
0.1995375274,-0.0298418
0.1995378942,-0.0298304
0.1995393614,-0.0297448
0.1995687065,-0.0279083
0.1996000078,-0.0259473
0.1996626105,-0.0220151
0.199787816,-0.0141171
0.2000382268,0.00175113
0.2000695004,0.00373436
0.2000695014,0.00373677
0.2000695034,0.00373876
0.2000695154,0.00374024
0.2000696274,0.00374444
0.2000700114,0.00376731
0.2000715474,0.00386399
0.2000858834,0.00477307
0.2001350354,0.00788791
0.2002005714,0.0120363
0.2003316434,0.0203073
0.2005937874,0.0366757
0.2006016004,0.0371588
0.2006016014,0.0371348
0.2006016034,0.0371167
0.2006016154,0.0371108
0.2006016634,0.037128
0.2006017274,0.0371467
0.2006020562,0.0371804
0.2006033717,0.0372702
0.2006296803,0.0388922
0.2006577428,0.04062
0.2007138679,0.0440616
0.200826118,0.0508833
0.2010506183,0.0642377
0.2011337004,0.0690672
0.2011337014,0.0691106
0.2011337034,0.0691451
0.2011337154,0.0691591
0.2011338245,0.0691123
0.2011340684,0.0691056
0.2011349606,0.0691377
0.2011519704,0.0701202
0.2012064019,0.0732372
0.2012789772,0.0773447
0.2014241277,0.0853815
0.2016658004,0.0981797
0.2016658014,0.098116
0.2016658034,0.0980679
0.2016658154,0.0980511
0.2016659145,0.0981275
0.2016661312,0.0981691
0.2016668371,0.0982336
0.2016926889,0.0995549
0.2017193746,0.100909
0.2017727459,0.103588
0.2018794887,0.108816
0.2020929741,0.118734
0.2021979004,0.123329
0.2021979014,0.123406
0.2021979034,0.123468
0.2021979154,0.123492
0.2021980092,0.12341
0.2021982096,0.123379
0.202198819,0.12337
0.202220035,0.124274
0.202285736,0.127027
0.2023733373,0.130575
0.20254854,0.137239
0.2027300004,0.143506
0.2027300014,0.143413
0.2027300034,0.143343
0.2027300154,0.143318
0.2027301057,0.143419
0.2027302906,0.14347
0.2027308319,0.143529
0.2027493806,0.144136
0.2028068215,0.145958
0.2028834095,0.14828
0.2030365854,0.15255
0.2032621004,0.157902
0.2032621014,0.158002
0.2032621034,0.15808
0.2032621154,0.158111
0.2032622038,0.158006
0.2032623782,0.157961
0.2032628769,0.157926
0.2032955565,0.1586
0.2033285381,0.159263
0.2033945013,0.160514
0.2035264277,0.162716
0.2037942004,0.16594
0.2037942014,0.165832
0.2037942034,0.165751
0.2037942154,0.165722
0.2037943027,0.165834
0.2037944726,0.165886
0.2037949529,0.165938
0.2037965283,0.165965
0.2038252716,0.166205
0.203855743,0.166442
0.2039166856,0.166851
0.204038571,0.167402
0.2042823417,0.167441
0.2043263004,0.167297
0.2043263014,0.167402
0.2043263034,0.167485
0.2043263154,0.167518
0.2043264027,0.167405
0.2043265713,0.167353
0.2043270471,0.167304
0.2043286064,0.167284
0.2043568565,0.16717
0.2043867869,0.167023
0.2044466476,0.166667
0.2045663689,0.165698
0.2048058117,0.162746
0.2048584004,0.161919
0.2048584014,0.161814
0.2048584034,0.161734
0.2048584154,0.161705
0.2048585032,0.161813
0.2048586755,0.16186
0.2048591655,0.161898
0.2048607756,0.161884
0.204890685,0.161379
0.2049224324,0.160825
0.2049859271,0.159647
0.2051129167,0.157018
0.2053668958,0.150681
0.2053905004,0.150021
0.2053905014,0.150115
0.2053905034,0.15019
0.2053905154,0.150218
0.2053906049,0.150113
0.2053907845,0.150062
0.2053913047,0.150004
0.2054268695,0.14898
0.2054629324,0.14792
0.2055350582,0.145719
0.2056793097,0.140993
0.2059226004,0.132081
0.2059226014,0.131995
0.2059226034,0.13193
0.2059226154,0.131906
0.2059227075,0.131994
0.2059229017,0.132028
0.2059234821,0.132043
0.205943502,0.131262
0.2060054993,0.128785
0.2060881624,0.125373
0.2062534886,0.118185
0.2064547004,0.108817
0.2064547014,0.108886
0.2064547034,0.10894
0.2064547154,0.10896
0.2064548121,0.108878
0.2064550209,0.108834
0.2064556796,0.10877
0.206479261,0.10763
0.2065522872,0.104044
0.2066496554,0.0991399
0.2068443918,0.0889355
0.2069868004,0.0811643
0.2069868014,0.0811115
0.2069868034,0.0810716
0.2069868154,0.0810566
0.2069869196,0.0811115
0.2069871508,0.0811235
0.2069879516,0.0811022
0.2070184877,0.0794023
0.2070500088,0.0776382
0.2071130511,0.074077
0.2072391355,0.0668302
0.2074913045,0.0518959
0.2075189004,0.0502303
0.2075189014,0.0502618
0.2075189034,0.0502866
0.2075189154,0.0502956
0.2075190274,0.0502496
0.2075193097,0.0502162
0.2075204287,0.0501355
0.2075308267,0.0495088
0.2075664771,0.0473458
0.207614011,0.0444486
0.2077090786,0.0386117
0.207899214,0.0267941
0.2080510004,0.0172559
0.2080510014,0.0172446
0.2080510034,0.017236
0.2080510154,0.0172322
0.2080510634,0.0172358
0.2080511274,0.0172386
0.2080515114,0.0172212
0.2080530474,0.0171277
0.2080837674,0.015188
0.2081165354,0.0131177
0.2081712249,0.00965788
0.2082105465,0.00716747
0.2082629753,0.00384434
0.2083678329,-0.00280586
0.2085831004,-0.0164364
0.2085831014,-0.0164468
0.2085831034,-0.0164551
0.2085831154,-0.0164591
0.2085832274,-0.0164533
0.2085836114,-0.016471
0.2085851474,-0.0165649
0.2085994834,-0.0174707
0.2086486354,-0.0205696
0.2087141714,-0.0246906
0.2088452434,-0.032886
0.2091073874,-0.049021
0.2091152004,-0.0494955
0.2091152014,-0.0494634
0.2091152034,-0.0494392
0.2091152154,-0.0494312
0.2091152634,-0.0494531
0.2091153274,-0.0494765
0.2091156123,-0.04951
0.2091167475,-0.0495917
0.2091635701,-0.052423
0.2092119031,-0.055331
0.2093085691,-0.0610918
0.2095019011,-0.0723649
0.2096473004,-0.0805954
0.2096473014,-0.0806461
0.2096473034,-0.0806863
0.2096473154,-0.0807025
0.20964742,-0.0806479
0.2096476511,-0.0806362
0.209648453,-0.080658
0.2096632653,-0.081485
0.2097106646,-0.0841085
0.2097738638,-0.087565
0.2099002621,-0.0943281
0.2101530587,-0.107201
0.2101794004,-0.108489
0.2101794014,-0.108419
0.2101794034,-0.108365
0.2101794154,-0.108347
0.210179512,-0.108429
0.2101797217,-0.108473
0.2101803839,-0.108537
0.210204112,-0.109687
0.2102775927,-0.113194
0.210375567,-0.117736
0.2105715155,-0.126333
0.2107115004,-0.132058
0.2107115014,-0.132141
0.2107115034,-0.132206
0.2107115154,-0.132232
0.2107116076,-0.132144
0.2107118014,-0.13211
0.21071238,-0.132095
0.2107529343,-0.133683
0.2107941323,-0.135266
0.2108765283,-0.138335
0.2110413203,-0.144072
0.2112436004,-0.150356
0.2112436014,-0.150258
0.2112436034,-0.150185
0.2112436154,-0.150158
0.2112437047,-0.150263
0.2112438846,-0.150315
0.2112444054,-0.150373
0.2112619509,-0.150883
0.2113160737,-0.152397
0.2113882375,-0.154317
0.2115325651,-0.157815
0.2117757004,-0.16265
0.2117757014,-0.162752
0.2117757034,-0.162833
0.2117757154,-0.162865
0.2117758033,-0.162757
0.2117759747,-0.16271
0.2117764615,-0.162672
0.2117780601,-0.162687
0.2118076239,-0.163185
0.2118389915,-0.163687
0.2119017267,-0.164624
0.2120271971,-0.166221
0.2122781379,-0.168301
0.2123078004,-0.168448
0.2123078014,-0.168338
0.2123078034,-0.168256
0.2123078154,-0.168226
0.2123079024,-0.168339
0.2123080709,-0.168391
0.2123085454,-0.168441
0.2123101001,-0.168462
0.2123381615,-0.168576
0.212367887,-0.168681
0.212427338,-0.168827
0.2125462401,-0.168866
0.2127840442,-0.16793
0.2128399004,-0.167515
0.2128399014,-0.16762
0.2128399034,-0.167704
0.2128399154,-0.167736
0.2128400027,-0.167623
0.2128401712,-0.16757
0.2128406465,-0.167519
0.212842204,-0.167492
0.2128703953,-0.167257
0.2129002613,-0.166983
0.2129599933,-0.166372
0.2130794572,-0.164899
0.2133183852,-0.160955
0.2133720004,-0.159891
0.2133720014,-0.159787
0.2133720034,-0.159708
0.2133720154,-0.15968
0.2133721035,-0.159786
0.2133722771,-0.159832
0.2133727721,-0.159867
0.2133806112,-0.159713
0.213404935,-0.159204
0.2134373669,-0.158505
0.2135022305,-0.157034
0.2136319579,-0.153814
0.2138914126,-0.146284
0.2139041004,-0.14588
0.2139041014,-0.145971
0.2139041034,-0.146044
0.2139041154,-0.146072
0.2139042055,-0.145969
0.2139043881,-0.145917
0.2139049205,-0.145859
0.2139419347,-0.144653
0.2139795363,-0.143406
0.2140547397,-0.140825
0.2142051464,-0.135327
0.2144362004,-0.126044
0.2144362014,-0.125962
0.2144362034,-0.1259
0.2144362154,-0.125877
0.2144363085,-0.125962
0.2144365082,-0.125993
0.2144371115,-0.126004
0.2144580178,-0.125117
0.2145227599,-0.122318
0.2146090827,-0.118472
0.2147817282,-0.110412
0.2149683004,-0.10118
0.2149683014,-0.101243
0.2149683034,-0.101293
0.2149683154,-0.101312
0.2149684139,-0.101234
0.2149686278,-0.101192
0.2149693178,-0.101127
0.2149944145,-0.0998466
0.2150721332,-0.0958232
0.2151757581,-0.0903321
0.2153830079,-0.078948
0.2155004004,-0.0722832
0.2155004014,-0.0722362
0.2155004034,-0.0722006
0.2155004154,-0.0721871
0.215500523,-0.072236
0.2155007637,-0.0722441
0.2155016309,-0.0722146
0.215535498,-0.0702627
0.2155704576,-0.0682381
0.2156403768,-0.0641539
0.2157802152,-0.0558561
0.2160325004,-0.0405138
0.2160325014,-0.0405392
0.2160325034,-0.0405593
0.2160325154,-0.0405663
0.2160326274,-0.0405278
0.2160329417,-0.0404942
0.2160341989,-0.040407
0.2160459324,-0.0396856
0.2160861618,-0.0371992
0.216139801,-0.033871
0.2162470793,-0.0271753
0.216461636,-0.0136648
0.2165646004,-0.00714549
0.2165646014,-0.00714078
0.2165646034,-0.00713715
0.2165646154,-0.00713512
0.2165646634,-0.00713483
0.2165647274,-0.00713359
0.2165651114,-0.0071121
0.2165666474,-0.00701611
0.2166301354,-0.00299034
0.2166956714,0.00116631
0.2168267434,0.00947373
0.2170888874,0.0259942
0.2170967004,0.0264835
0.2170967014,0.0265002
0.2170967034,0.0265135
0.2170967154,0.0265193
0.2170968274,0.0265057
0.2170972114,0.0265192
0.2170987474,0.0266103
0.2171130834,0.0275085
0.2171622354,0.0305771
0.2172277714,0.0346517
0.2173588434,0.0427338
0.2176209874,0.0585608
0.2176288004,0.0590245
0.2176288014,0.0589862
0.2176288034,0.0589574
0.2176288154,0.0589476
0.2176288634,0.0589731
0.2176289274,0.0590002
0.2176291883,0.0590338
0.2176301896,0.0591092
0.2176706966,0.0615015
0.2177125103,0.0639582
0.2177961378,0.0688229
0.2179633926,0.0783404
0.2181609004,0.0891723
0.2181609014,0.0892284
0.2181609034,0.0892729
0.2181609154,0.0892907
0.2181610172,0.0892304
0.2181612404,0.0892149
0.2181619897,0.0892296
0.2181899927,0.0907273
0.2182188991,0.0922613
0.2182767118,0.0952961
0.2183923372,0.101228
0.218623588,0.112499
0.2186930004,0.115718
0.2186930014,0.115643
0.2186930034,0.115586
0.2186930154,0.115566
0.2186931105,0.115653
0.2186933157,0.115699
0.2186939517,0.115761
0.2187164155,0.116786
0.2187859807,0.119905
0.2188787342,0.123935
0.2190642414,0.131532
0.2192251004,0.137597
0.2192251014,0.137684
0.2192251034,0.137752
0.2192251154,0.137779
0.2192252067,0.137688
0.2192253958,0.137651
0.2192259548,0.137632
0.2192649994,0.139024
0.2193046638,0.140411
0.2193839926,0.14309
0.2195426502,0.14806
0.2197572004,0.153932
0.2197572014,0.153832
0.2197572034,0.153757
0.2197572154,0.15373
0.2197573043,0.153837
0.2197574817,0.153889
0.2197579925,0.153946
0.2197662447,0.154158
0.2197922101,0.154796
0.2198268307,0.155623
0.2198960717,0.157197
0.2200345538,0.160021
0.2202893004,0.164068
0.2202893014,0.164171
0.2202893034,0.164253
0.2202893154,0.164285
0.2202894031,0.164175
0.2202895736,0.164127
0.220290057,0.164087
0.2202916434,0.164094
0.2203207937,0.164464
0.2203517089,0.164829
0.2204135391,0.165493
0.2205371997,0.166549
0.2207845207,0.167571
0.2208214004,0.167598
0.2208214014,0.167489
0.2208214034,0.167407
0.2208214154,0.167377
0.2208215026,0.16749
0.2208216715,0.167541
0.2208221479,0.167589
0.2208237096,0.167603
0.2208519982,0.167596
0.2208819722,0.167572
0.2209419202,0.16746
0.2210618163,0.166979
0.2213016084,0.16499
0.2213535004,0.164381
0.2213535014,0.164484
0.2213535034,0.164566
0.2213535154,0.164597
0.2213536031,0.164486
0.2213537734,0.164433
0.2213542561,0.16438
0.2213558397,0.164348
0.2213848986,0.163982
0.2214157138,0.163567
0.2214773441,0.162672
0.2216006046,0.160618
0.2218471257,0.155471
0.2218856004,0.154545
0.2218856014,0.154445
0.2218856034,0.154369
0.2218856154,0.154341
0.2218857042,0.154444
0.2218858812,0.154487
0.2218863903,0.154519
0.2218945979,0.154324
0.2219203851,0.15368
0.2219547681,0.152798
0.222023534,0.150958
0.222161066,0.146973
0.2224177004,0.138486
0.2224177014,0.138573
0.2224177034,0.138642
0.2224177154,0.138668
0.2224178066,0.138569
0.2224179949,0.138519
0.2224185509,0.138459
0.2224573654,0.137056
0.2224967959,0.135604
0.222575657,0.132609
0.2227333792,0.12627
0.2229498004,0.116847
0.2229498014,0.116771
0.2229498034,0.116713
0.2229498154,0.116692
0.2229499103,0.11677
0.2229501149,0.116798
0.222950747,0.116803
0.2229730268,0.115788
0.2230420221,0.11259
0.223134016,0.108207
0.2233180036,0.0990541
0.2234819004,0.0904955
0.2234819014,0.0905523
0.2234819034,0.0905972
0.2234819154,0.090614
0.2234820169,0.0905419
0.2234822389,0.0905022
0.2234829809,0.0904367
0.2235106256,0.0889587
0.2235391621,0.0874216
0.223596235,0.084317
0.2237103809,0.0779913
0.2239386725,0.0649152
0.2240140004,0.0604892
0.2240140014,0.0604498
0.2240140034,0.06042
0.2240140154,0.0604086
0.2240140634,0.060429
0.2240141274,0.0604491
0.2240143852,0.0604522
0.2240153691,0.0604107
0.2240550652,0.0580554
0.2240960418,0.0556127
0.224177995,0.0506878
0.2243419015,0.0406958
0.2245461004,0.0280311
0.2245461014,0.0280487
0.2245461034,0.0280625
0.2245461154,0.0280672
0.2245462274,0.0280383
0.2245466053,0.0280036
0.2245481166,0.0279036
0.2245622228,0.0270229
0.224610587,0.0239927
0.2246750724,0.0199397
0.2248040434,0.0117998
0.2250782004,-0.00557706
0.2250782014,-0.0055735
0.2250782034,-0.00557089
0.2250782154,-0.00557066
0.2250783274,-0.0055821
0.2250787114,-0.00560866
0.2250802474,-0.00570711
0.2251109674,-0.00765404
0.2251437354,-0.00973002
0.2252092714,-0.0138775
0.2253403434,-0.0221457
0.2256024874,-0.0385047
0.2256103004,-0.0389874
0.2256103014,-0.039012
0.2256103034,-0.0390315
0.2256103154,-0.0390397
0.2256104274,-0.0390163
0.2256107478,-0.0390222
0.2256120294,-0.0390922
0.2256239906,-0.0398324
0.2256650005,-0.0423572
0.2257196805,-0.045708
0.2258290403,-0.0523508
0.22604776,-0.0653615
0.2261424004,-0.0708601
0.2261424014,-0.0708141
0.2261424034,-0.0707795
0.2261424154,-0.0707676
0.2261425236,-0.070828
0.226142766,-0.0708634
0.2261436454,-0.070934
0.2261781272,-0.0729129
0.2262137213,-0.0749451
0.2262849096,-0.078969
0.226427286,-0.0868446
0.2266745004,-0.0999168
0.2266745014,-0.0999796
0.2266745034,-0.100029
0.2266745154,-0.100049
0.2266746143,-0.0999819
0.2266748291,-0.0999619
0.2266755247,-0.0999688
0.2267008941,-0.101264
0.2267794574,-0.105213
0.2268842086,-0.110335
0.2270937109,-0.120058
0.2272066004,-0.124992
0.2272066014,-0.124911
0.2272066034,-0.12485
0.2272066154,-0.124828
0.2272067088,-0.12492
0.2272069089,-0.124968
0.2272075154,-0.12503
0.2272285692,-0.125927
0.2272937681,-0.128649
0.2273807,-0.132158
0.2275545637,-0.138748
0.2277387004,-0.145081
0.2277387014,-0.145172
0.2277387034,-0.145245
0.2277387154,-0.145273
0.2277388056,-0.145176
0.2277389889,-0.145137
0.2277395237,-0.145113
0.227776723,-0.146303
0.2278145129,-0.147488
0.2278900926,-0.149768
0.228041252,-0.153963
0.2282708004,-0.159377
0.2282708014,-0.159274
0.2282708034,-0.159196
0.2282708154,-0.159168
0.2282709036,-0.159277
0.2282710775,-0.15933
0.2282715739,-0.159386
0.2282794465,-0.159558
0.2283039031,-0.160061
0.2283365118,-0.16071
0.2284017293,-0.161936
0.2285321643,-0.164094
0.2287930343,-0.167221
0.2288029004,-0.167308
0.2288029014,-0.167413
0.2288029034,-0.167496
0.2288029154,-0.167528
0.2288030027,-0.167417
0.2288031714,-0.167367
0.2288036471,-0.167324
0.2288052063,-0.167323
0.2288334539,-0.167562
0.2288633815,-0.167789
0.2289232367,-0.16818
0.229042947,-0.168707
0.2292823675,-0.168732
0.2293350004,-0.168554
0.2293350014,-0.168445
0.2293350034,-0.168362
0.2293350154,-0.168332
0.2293351025,-0.168445
0.2293352708,-0.168496
0.2293357451,-0.168542
0.2293372989,-0.168549
0.229365332,-0.168421
0.2293950265,-0.16827
0.2294544154,-0.167905
0.2295731934,-0.166923
0.2298107493,-0.163962
0.2298671004,-0.163067
0.2298671014,-0.163169
0.2298671034,-0.16325
0.2298671154,-0.163282
0.2298672032,-0.16317
0.2298673744,-0.163117
0.2298678602,-0.163063
0.2298694552,-0.163024
0.229898894,-0.162529
0.2299301249,-0.161978
0.2299925868,-0.16081
0.2301175104,-0.158207
0.2303673576,-0.151959
0.2303992004,-0.151066
0.2303992014,-0.150967
0.2303992034,-0.150893
0.2303992154,-0.150866
0.2303993047,-0.150966
0.2303994841,-0.151008
0.2304000028,-0.151037
0.2304084724,-0.150801
0.2304353087,-0.150026
0.2304710904,-0.148968
0.2305426537,-0.146772
0.2306857804,-0.142062
0.2309313004,-0.133032
0.2309313014,-0.133115
0.2309313034,-0.133181
0.2309313154,-0.133207
0.2309314075,-0.133111
0.2309316004,-0.133061
0.2309321754,-0.133
0.2309724544,-0.131405
0.2310133728,-0.129756
0.2310952095,-0.126367
0.2312588829,-0.119234
0.2314634004,-0.109689
0.2314634014,-0.109618
0.2314634034,-0.109564
0.2314634154,-0.109544
0.2314635118,-0.109617
0.2314637207,-0.109642
0.2314643783,-0.109641
0.2314878844,-0.108502
0.2315606776,-0.104918
0.2316577351,-0.100018
0.2318518502,-0.0898258
0.2319955004,-0.0819728
0.2319955014,-0.0820242
0.2319955034,-0.0820649
0.2319955154,-0.08208
0.2319956196,-0.0820129
0.2319958493,-0.0819751
0.231996642,-0.0819077
0.2320112334,-0.0810978
0.2320579259,-0.0784844
0.2321201825,-0.0749625
0.2322446958,-0.067798
0.2324937224,-0.0530412
0.2325276004,-0.0509951
0.2325276014,-0.0509619
0.2325276034,-0.0509367
0.2325276154,-0.050927
0.2325276634,-0.0509436
0.2325277274,-0.0509599
0.2325280082,-0.0509594
0.2325291193,-0.0509055
0.2325748023,-0.0481306
0.2326219589,-0.0452538
0.2327162722,-0.0394589
0.2329048988,-0.0277294
0.2330597004,-0.0179982
0.2330597014,-0.0180094
0.2330597034,-0.0180183
0.2330597154,-0.018021
0.2330598274,-0.0179999
0.2330602114,-0.0179684
0.2330617474,-0.0178681
0.2330760834,-0.0169642
0.2331252354,-0.0138587
0.2331907714,-0.00971121
0.2333218434,-0.00140211
0.2335918004,0.0156947
0.2335918014,0.0156846
0.2335918034,0.015677
0.2335918154,0.015675
0.2335918634,0.015684
0.2335919274,0.0156942
0.2335923114,0.0157247
0.2335938474,0.0158247
0.2336245674,0.0177619
0.2336573354,0.0198263
0.2337228714,0.0239455
0.2338539434,0.0321364
0.2341160874,0.0482582
0.2341239004,0.0487322
0.2341239014,0.0487629
0.2341239034,0.0487872
0.2341239154,0.0487974
0.2341240274,0.0487662
0.234124314,0.0487675
0.2341254576,0.0488243
0.2341361188,0.0494726
0.2341726714,0.0516809
0.2342214083,0.0546098
0.234318882,0.0604107
0.2345138294,0.0717575
0.2346560004,0.0797894
0.2346560014,0.0797377
0.2346560034,0.0796986
0.2346560154,0.0796851
0.2346561202,0.0797508
0.2346563527,0.0797882
0.2346571629,0.079856
0.2346881673,0.0815755
0.2347201718,0.0833405
0.2347841808,0.0868335
0.2349121988,0.0936649
0.2351682348,0.106653
0.2351881004,0.107621
0.2351881014,0.107689
0.2351881034,0.107742
0.2351881154,0.107764
0.2351882124,0.107691
0.235188422,0.107668
0.2351890854,0.107669
0.2352128902,0.10882
0.2352866086,0.112328
0.2353848997,0.116869
0.2355814819,0.125461
0.2357202004,0.13111
0.2357202014,0.131025
0.2357202034,0.130961
0.2357202154,0.130938
0.2357203077,0.131033
0.2357205028,0.131082
0.2357210868,0.131143
0.2357412448,0.131936
0.2358036697,0.134337
0.2358869028,0.137421
0.2360533691,0.143179
0.2362523004,0.149316
0.2362523014,0.14941
0.2362523034,0.149484
0.2362523154,0.149513
0.236252405,0.149414
0.2362525852,0.149373
0.2362531074,0.149345
0.2362889634,0.150356
0.2363253395,0.151359
0.2363980918,0.15328
0.2365435963,0.156772
0.2367844004,0.161507
0.2367844014,0.161402
0.2367844034,0.161323
0.2367844154,0.161295
0.2367845033,0.161405
0.2367846759,0.161458
0.2367851669,0.161512
0.2367867806,0.161551
0.236816814,0.162043
0.2368486971,0.162547
0.2369124632,0.163484
0.2370399954,0.165072
0.2372950599,0.167096
0.2373165004,0.167196
0.2373165014,0.167301
0.2373165034,0.167384
0.2373165154,0.167416
0.2373166028,0.167304
0.2373167715,0.167254
0.2373172475,0.167208
0.2373188076,0.167201
0.2373470853,0.167319
0.2373770459,0.167418
0.2374369669,0.167552
0.237556809,0.167562
0.2377964932,0.166553
0.2378486004,0.166153
0.2378486014,0.166045
0.2378486034,0.165963
0.2378486154,0.165934
0.2378487028,0.166045
0.2378488725,0.166094
0.2378493523,0.166137
0.237850926,0.166138
0.2378796099,0.165884
0.2379100163,0.165598
0.2379708292,0.164961
